time,water usage dl
2025-03-26 12:15,0
2025-03-26 12:30,0
2025-03-26 12:45,0
2025-03-26 13:00,0
2025-03-26 13:15,0
2025-03-26 13:30,0
2025-03-26 13:45,0
2025-03-26 14:00,0
2025-03-26 14:15,0
2025-03-26 14:30,0
2025-03-26 14:45,0
2025-03-26 15:00,0
2025-03-26 15:15,0
2025-03-26 15:30,0
2025-03-26 15:45,0
2025-03-26 16:00,0
2025-03-26 16:15,0
2025-03-26 16:30,0
2025-03-26 16:45,0
2025-03-26 17:00,0
2025-03-26 17:15,0
2025-03-26 17:30,0
2025-03-26 17:45,0
2025-03-26 18:00,0
2025-03-26 18:15,0
2025-03-26 18:30,0
2025-03-26 18:45,0
2025-03-26 19:00,0
2025-03-26 19:15,0
2025-03-26 19:30,0
2025-03-26 19:45,0
2025-03-26 20:00,0
2025-03-26 20:15,0
2025-03-26 20:30,0
2025-03-26 20:45,0
2025-03-26 21:00,0
2025-03-26 21:15,0
2025-03-26 21:30,0
2025-03-26 21:45,0
2025-03-26 22:00,0
2025-03-26 22:15,0
2025-03-26 22:30,0
2025-03-26 22:45,0
2025-03-26 23:00,0
2025-03-26 23:15,0
2025-03-26 23:30,0
2025-03-26 23:45,0
2025-03-27 00:00,0
2025-03-27 00:15,0
2025-03-27 00:30,0
2025-03-27 00:45,0
2025-03-27 01:00,0
2025-03-27 01:15,0
2025-03-27 01:30,0
2025-03-27 01:45,0
2025-03-27 02:00,0
2025-03-27 02:15,0
2025-03-27 02:30,0
2025-03-27 02:45,0
2025-03-27 03:00,0
2025-03-27 03:15,0
2025-03-27 03:30,0
2025-03-27 03:45,0
2025-03-27 04:00,0
2025-03-27 04:15,0
2025-03-27 04:30,0
2025-03-27 04:45,0
2025-03-27 05:00,0
2025-03-27 05:15,0
2025-03-27 05:30,0
2025-03-27 05:45,0
2025-03-27 06:00,0
2025-03-27 06:15,0
2025-03-27 06:30,0
2025-03-27 06:45,0
2025-03-27 07:00,0
2025-03-27 07:15,0
2025-03-27 07:30,0
2025-03-27 07:45,0
2025-03-27 08:00,0
2025-03-27 08:15,0
2025-03-27 08:30,0
2025-03-27 08:45,0
2025-03-27 09:00,0
2025-03-27 09:15,0
2025-03-27 09:30,0
2025-03-27 09:45,0
2025-03-27 10:00,0
2025-03-27 10:15,0
2025-03-27 10:30,0
2025-03-27 10:45,0
2025-03-27 11:00,0
2025-03-27 11:15,0
2025-03-27 11:30,0
2025-03-27 11:45,0
2025-03-27 12:00,0
2025-03-27 12:15,0
2025-03-27 12:30,0
2025-03-27 12:45,0
2025-03-27 13:00,0
2025-03-27 13:15,0
2025-03-27 13:30,0
2025-03-27 13:45,0
2025-03-27 14:00,0
2025-03-27 14:15,0
2025-03-27 14:30,0
2025-03-27 14:45,0
2025-03-27 15:00,0
2025-03-27 15:15,0
2025-03-27 15:30,0
2025-03-27 15:45,0
2025-03-27 16:00,0
2025-03-27 16:15,0
2025-03-27 16:30,0
2025-03-27 16:45,0
2025-03-27 17:00,0
2025-03-27 17:15,0
2025-03-27 17:30,0
2025-03-27 17:45,0
2025-03-27 18:00,0
2025-03-27 18:15,0
2025-03-27 18:30,0
2025-03-27 18:45,0
2025-03-27 19:00,0
2025-03-27 19:15,0
2025-03-27 19:30,0
2025-03-27 19:45,0
2025-03-27 20:00,0
2025-03-27 20:15,0
2025-03-27 20:30,0
2025-03-27 20:45,0
2025-03-27 21:00,0
2025-03-27 21:15,0
2025-03-27 21:30,0
2025-03-27 21:45,0
2025-03-27 22:00,0
2025-03-27 22:15,0
2025-03-27 22:30,0
2025-03-27 22:45,0
2025-03-27 23:00,0
2025-03-27 23:15,0
2025-03-27 23:30,0
2025-03-27 23:45,0
2025-03-28 00:00,0
2025-03-28 00:15,0
2025-03-28 00:30,0
2025-03-28 00:45,0
2025-03-28 01:00,0
2025-03-28 01:15,0
2025-03-28 01:30,0
2025-03-28 01:45,0
2025-03-28 02:00,0
2025-03-28 02:15,0
2025-03-28 02:30,0
2025-03-28 02:45,0
2025-03-28 03:00,0
2025-03-28 03:15,0
2025-03-28 03:30,0
2025-03-28 03:45,0
2025-03-28 04:00,0
2025-03-28 04:15,0
2025-03-28 04:30,0
2025-03-28 04:45,0
2025-03-28 05:00,0
2025-03-28 05:15,0
2025-03-28 05:30,0
2025-03-28 05:45,0
2025-03-28 06:00,0
2025-03-28 06:15,0
2025-03-28 06:30,0
2025-03-28 06:45,0
2025-03-28 07:00,0
2025-03-28 07:15,0
2025-03-28 07:30,0
2025-03-28 07:45,0
2025-03-28 08:00,0
2025-03-28 08:15,0
2025-03-28 08:30,0
2025-03-28 08:45,0
2025-03-28 09:00,0
2025-03-28 09:15,0
2025-03-28 09:30,0
2025-03-28 09:45,0
2025-03-28 10:00,0
2025-03-28 10:15,0
2025-03-28 10:30,0
2025-03-28 10:45,0
2025-03-28 11:00,0
2025-03-28 11:15,0
2025-03-28 11:30,0
2025-03-28 11:45,0
2025-03-28 12:00,0
2025-03-28 12:15,0
2025-03-28 12:30,0
2025-03-28 12:45,0
2025-03-28 13:00,0
2025-03-28 13:15,116
2025-03-28 13:30,116
2025-03-28 13:45,116
2025-03-28 14:00,116
2025-03-28 14:15,303
2025-03-28 14:30,356
2025-03-28 14:45,360
2025-03-28 15:00,360
2025-03-28 15:15,360
2025-03-28 15:30,436
2025-03-28 15:45,453
2025-03-28 16:00,503
2025-03-28 16:15,503
2025-03-28 16:30,503
2025-03-28 16:45,503
2025-03-28 17:00,503
2025-03-28 17:15,533
2025-03-28 17:30,533
2025-03-28 17:45,533
2025-03-28 18:00,650
2025-03-28 18:15,760
2025-03-28 18:30,816
2025-03-28 18:45,816
2025-03-28 19:00,830
2025-03-28 19:15,830
2025-03-28 19:30,880
2025-03-28 19:45,960
2025-03-28 20:00,1146
2025-03-28 20:15,1146
2025-03-28 20:30,1146
2025-03-28 20:45,1146
2025-03-28 21:00,1146
2025-03-28 21:15,1146
2025-03-28 21:30,1146
2025-03-28 21:45,1146
2025-03-28 22:00,1146
2025-03-28 22:15,1146
2025-03-28 22:30,1146
2025-03-28 22:45,1160
2025-03-28 23:00,1160
2025-03-28 23:15,1160
2025-03-28 23:30,1206
2025-03-28 23:45,2156
2025-03-29 00:00,2156
2025-03-29 00:15,2156
2025-03-29 00:30,2193
2025-03-29 00:45,2193
2025-03-29 01:00,2196
2025-03-29 01:15,2196
2025-03-29 01:30,2196
2025-03-29 01:45,2196
2025-03-29 02:00,2196
2025-03-29 02:15,2196
2025-03-29 02:30,2196
2025-03-29 02:45,2196
2025-03-29 03:00,2196
2025-03-29 03:15,2236
2025-03-29 03:30,2236
2025-03-29 03:45,2236
2025-03-29 04:00,2236
2025-03-29 04:15,2236
2025-03-29 04:30,2236
2025-03-29 04:45,2236
2025-03-29 05:00,2236
2025-03-29 05:15,2236
2025-03-29 05:30,2236
2025-03-29 05:45,2236
2025-03-29 06:00,2236
2025-03-29 06:15,2236
2025-03-29 06:30,2236
2025-03-29 06:45,2236
2025-03-29 07:00,2236
2025-03-29 07:15,2236
2025-03-29 07:30,2236
2025-03-29 07:45,2236
2025-03-29 08:00,2236
2025-03-29 08:15,2236
2025-03-29 08:30,2236
2025-03-29 08:45,2236
2025-03-29 09:00,2280
2025-03-29 09:15,2280
2025-03-29 09:30,2280
2025-03-29 09:45,2280
2025-03-29 10:00,2280
2025-03-29 10:15,2596
2025-03-29 10:30,2753
2025-03-29 10:45,2786
2025-03-29 11:00,2986
2025-03-29 11:15,3150
2025-03-29 11:30,3216
2025-03-29 11:45,3216
2025-03-29 12:00,3216
2025-03-29 12:15,3216
2025-03-29 12:30,3246
2025-03-29 12:45,3540
2025-03-29 13:00,3896
2025-03-29 13:15,4086
2025-03-29 13:30,4086
2025-03-29 13:45,4086
2025-03-29 14:00,4116
2025-03-29 14:15,4116
2025-03-29 14:30,4116
2025-03-29 14:45,4116
2025-03-29 15:00,4116
2025-03-29 15:15,4116
2025-03-29 15:30,4116
2025-03-29 15:45,4116
2025-03-29 16:00,4116
2025-03-29 16:15,4116
2025-03-29 16:30,4116
2025-03-29 16:45,4116
2025-03-29 17:00,4116
2025-03-29 17:15,4116
2025-03-29 17:30,4116
2025-03-29 17:45,4116
2025-03-29 18:00,4146
2025-03-29 18:15,4406
2025-03-29 18:30,4576
2025-03-29 18:45,4730
2025-03-29 19:00,4936
2025-03-29 19:15,5163
2025-03-29 19:30,5183
2025-03-29 19:45,5183
2025-03-29 20:00,5183
2025-03-29 20:15,5183
2025-03-29 20:30,5183
2025-03-29 20:45,5183
2025-03-29 21:00,5286
2025-03-29 21:15,5516
2025-03-29 21:30,5770
2025-03-29 21:45,5773
2025-03-29 22:00,5860
2025-03-29 22:15,5870
2025-03-29 22:30,5970
2025-03-29 22:45,5970
2025-03-29 23:00,5970
2025-03-29 23:15,5970
2025-03-29 23:30,5970
2025-03-29 23:45,5970
2025-03-30 00:00,6053
2025-03-30 00:15,6053
2025-03-30 00:30,6053
2025-03-30 00:45,6053
2025-03-30 01:00,6053
2025-03-30 01:15,6053
2025-03-30 01:30,6053
2025-03-30 01:45,6053
2025-03-30 03:00,6053
2025-03-30 03:15,6053
2025-03-30 03:30,6053
2025-03-30 03:45,6053
2025-03-30 04:00,6053
2025-03-30 04:15,6053
2025-03-30 04:30,6053
2025-03-30 04:45,6053
2025-03-30 05:00,6053
2025-03-30 05:15,6053
2025-03-30 05:30,6053
2025-03-30 05:45,6053
2025-03-30 06:00,6053
2025-03-30 06:15,6053
2025-03-30 06:30,6186
2025-03-30 06:45,6240
2025-03-30 07:00,6240
2025-03-30 07:15,6240
2025-03-30 07:30,6240
2025-03-30 07:45,6240
2025-03-30 08:00,6240
2025-03-30 08:15,6240
2025-03-30 08:30,6240
2025-03-30 08:45,6240
2025-03-30 09:00,6506
2025-03-30 09:15,6596
2025-03-30 09:30,6596
2025-03-30 09:45,6596
2025-03-30 10:00,6596
2025-03-30 10:15,6596
2025-03-30 10:30,6716
2025-03-30 10:45,7113
2025-03-30 11:00,7166
2025-03-30 11:15,7266
2025-03-30 11:30,7353
2025-03-30 11:45,7756
2025-03-30 12:00,7806
2025-03-30 12:15,7806
2025-03-30 12:30,7806
2025-03-30 12:45,7806
2025-03-30 13:00,7806
2025-03-30 13:15,7806
2025-03-30 13:30,7806
2025-03-30 13:45,7806
2025-03-30 14:00,7806
2025-03-30 14:15,7806
2025-03-30 14:30,7806
2025-03-30 14:45,7806
2025-03-30 15:00,7806
2025-03-30 15:15,7806
2025-03-30 15:30,7806
2025-03-30 15:45,8450
2025-03-30 16:00,8660
2025-03-30 16:15,8676
2025-03-30 16:30,8676
2025-03-30 16:45,9636
2025-03-30 17:00,9676
2025-03-30 17:15,9676
2025-03-30 17:30,9676
2025-03-30 17:45,9676
2025-03-30 18:00,9676
2025-03-30 18:15,9676
2025-03-30 18:30,9676
2025-03-30 18:45,9676
2025-03-30 19:00,9676
2025-03-30 19:15,9676
2025-03-30 19:30,9676
2025-03-30 19:45,9676
2025-03-30 20:00,9676
2025-03-30 20:15,9723
2025-03-30 20:30,9723
2025-03-30 20:45,9723
2025-03-30 21:00,9723
2025-03-30 21:15,9766
2025-03-30 21:30,9766
2025-03-30 21:45,9783
2025-03-30 22:00,9836
2025-03-30 22:15,9866
2025-03-30 22:30,9903
2025-03-30 22:45,9903
2025-03-30 23:00,9903
2025-03-30 23:15,9953
2025-03-30 23:30,10040
2025-03-30 23:45,10043
2025-03-31 00:00,10043
2025-03-31 00:15,10043
2025-03-31 00:30,10043
2025-03-31 00:45,10043
2025-03-31 01:00,10043
2025-03-31 01:15,10043
2025-03-31 01:30,10083
2025-03-31 01:45,10083
2025-03-31 02:00,10083
2025-03-31 02:15,10083
2025-03-31 02:30,10083
2025-03-31 02:45,10083
2025-03-31 03:00,10083
2025-03-31 03:15,10083
2025-03-31 03:30,10083
2025-03-31 03:45,10083
2025-03-31 04:00,10083
2025-03-31 04:15,10083
2025-03-31 04:30,10083
2025-03-31 04:45,10083
2025-03-31 05:00,10083
2025-03-31 05:15,10083
2025-03-31 05:30,10083
2025-03-31 05:45,10083
2025-03-31 06:00,10083
2025-03-31 06:15,10083
2025-03-31 06:30,10083
2025-03-31 06:45,10083
2025-03-31 07:00,10083
2025-03-31 07:15,10083
2025-03-31 07:30,10083
2025-03-31 07:45,10130
2025-03-31 08:00,10130
2025-03-31 08:15,10130
2025-03-31 08:30,10130
2025-03-31 08:45,10130
2025-03-31 09:00,10256
2025-03-31 09:15,10546
2025-03-31 09:30,10546
2025-03-31 09:45,10620
2025-03-31 10:00,10796
2025-03-31 10:15,10896
2025-03-31 10:30,10966
2025-03-31 10:45,11050
2025-03-31 11:00,11050
2025-03-31 11:15,11076
2025-03-31 11:30,11136
2025-03-31 11:45,11223
2025-03-31 12:00,11223
2025-03-31 12:15,11223
2025-03-31 12:30,11223
2025-03-31 12:45,11253
2025-03-31 13:00,11253
2025-03-31 13:15,11290
2025-03-31 13:30,11326
2025-03-31 13:45,11326
2025-03-31 14:00,11326
2025-03-31 14:15,11326
2025-03-31 14:30,11326
2025-03-31 14:45,11326
2025-03-31 15:00,11356
2025-03-31 15:15,11356
2025-03-31 15:30,11356
2025-03-31 15:45,11356
2025-03-31 16:00,11356
2025-03-31 16:15,11526
2025-03-31 16:30,11566
2025-03-31 16:45,11606
2025-03-31 17:00,11606
2025-03-31 17:15,11610
2025-03-31 17:30,11643
2025-03-31 17:45,11683
2025-03-31 18:00,11690
2025-03-31 18:15,11716
2025-03-31 18:30,11736
2025-03-31 18:45,11736
2025-03-31 19:00,11736
2025-03-31 19:15,11736
2025-03-31 19:30,11736
2025-03-31 19:45,11870
2025-03-31 20:00,12110
2025-03-31 20:15,12110
2025-03-31 20:30,12110
2025-03-31 20:45,12110
2025-03-31 21:00,12110
2025-03-31 21:15,12110
2025-03-31 21:30,12110
2025-03-31 21:45,12110
2025-03-31 22:00,12126
2025-03-31 22:15,12156
2025-03-31 22:30,12156
2025-03-31 22:45,12156
2025-03-31 23:00,12370
2025-03-31 23:15,13123
2025-03-31 23:30,14586
2025-03-31 23:45,14586
2025-04-01 00:00,14586
2025-04-01 00:15,14586
2025-04-01 00:30,14616
2025-04-01 00:45,14653
2025-04-01 01:00,14653
2025-04-01 01:15,14653
2025-04-01 01:30,14653
2025-04-01 01:45,14686
2025-04-01 02:00,14686
2025-04-01 02:15,14686
2025-04-01 02:30,14686
2025-04-01 02:45,14686
2025-04-01 03:00,14686
2025-04-01 03:15,14686
2025-04-01 03:30,14686
2025-04-01 03:45,14686
2025-04-01 04:00,14686
2025-04-01 04:15,14686
2025-04-01 04:30,14686
2025-04-01 04:45,14686
2025-04-01 05:00,14686
2025-04-01 05:15,14686
2025-04-01 05:30,14686
2025-04-01 05:45,14686
2025-04-01 06:00,14686
2025-04-01 06:15,14686
2025-04-01 06:30,14686
2025-04-01 06:45,14686
2025-04-01 07:00,14686
2025-04-01 07:15,14686
2025-04-01 07:30,14686
2025-04-01 07:45,14686
2025-04-01 08:00,14686
2025-04-01 08:15,14686
2025-04-01 08:30,14686
2025-04-01 08:45,15056
2025-04-01 09:00,15073
2025-04-01 09:15,15193
2025-04-01 09:30,15193
2025-04-01 09:45,15196
2025-04-01 10:00,15206
2025-04-01 10:15,15346
2025-04-01 10:30,15346
2025-04-01 10:45,15346
2025-04-01 11:00,15346
2025-04-01 11:15,15346
2025-04-01 11:30,15346
2025-04-01 11:45,15346
2025-04-01 12:00,15346
2025-04-01 12:15,15346
2025-04-01 12:30,15346
2025-04-01 12:45,15346
2025-04-01 13:00,15346
2025-04-01 13:15,15346
2025-04-01 13:30,15346
2025-04-01 13:45,15346
2025-04-01 14:00,15346
2025-04-01 14:15,15346
2025-04-01 14:30,15346
2025-04-01 14:45,15346
2025-04-01 15:00,15346
2025-04-01 15:15,15346
2025-04-01 15:30,15346
2025-04-01 15:45,15346
2025-04-01 16:00,15346
2025-04-01 16:15,15346
2025-04-01 16:30,15346
2025-04-01 16:45,15346
2025-04-01 17:00,15346
2025-04-01 17:15,15346
2025-04-01 17:30,15443
2025-04-01 17:45,15506
2025-04-01 18:00,15510
2025-04-01 18:15,15510
2025-04-01 18:30,15510
2025-04-01 18:45,15510
2025-04-01 19:00,15556
2025-04-01 19:15,15556
2025-04-01 19:30,15636
2025-04-01 19:45,15636
2025-04-01 20:00,15803
2025-04-01 20:15,15803
2025-04-01 20:30,15803
2025-04-01 20:45,15803
2025-04-01 21:00,15806
2025-04-01 21:15,15806
2025-04-01 21:30,15806
2025-04-01 21:45,15806
2025-04-01 22:00,15806
2025-04-01 22:15,15806
2025-04-01 22:30,15806
2025-04-01 22:45,15806
2025-04-01 23:00,15806
2025-04-01 23:15,15820
2025-04-01 23:30,15820
2025-04-01 23:45,15820
2025-04-02 00:00,16146
2025-04-02 00:15,16436
2025-04-02 00:30,17736
2025-04-02 00:45,17753
2025-04-02 01:00,17753
2025-04-02 01:15,17753
2025-04-02 01:30,17753
2025-04-02 01:45,17753
2025-04-02 02:00,17903
2025-04-02 02:15,17903
2025-04-02 02:30,17903
2025-04-02 02:45,17903
2025-04-02 03:00,17903
2025-04-02 03:15,17903
2025-04-02 03:30,17903
2025-04-02 03:45,17903
2025-04-02 04:00,17903
2025-04-02 04:15,17903
2025-04-02 04:30,17903
2025-04-02 04:45,17903
2025-04-02 05:00,17903
2025-04-02 05:15,17903
2025-04-02 05:30,17903
2025-04-02 05:45,17903
2025-04-02 06:00,17903
2025-04-02 06:15,17903
2025-04-02 06:30,17903
2025-04-02 06:45,17903
2025-04-02 07:00,17903
2025-04-02 07:15,17903
2025-04-02 07:30,17903
2025-04-02 07:45,17903
2025-04-02 08:00,17903
2025-04-02 08:15,17903
2025-04-02 08:30,17903
2025-04-02 08:45,17903
2025-04-02 09:00,17903
2025-04-02 09:15,17903
2025-04-02 09:30,17903
2025-04-02 09:45,17903
2025-04-02 10:00,18263
2025-04-02 10:15,18296
2025-04-02 10:30,18353
2025-04-02 10:45,18353
2025-04-02 11:00,18353
2025-04-02 11:15,18396
2025-04-02 11:30,18460
2025-04-02 11:45,18460
2025-04-02 12:00,18460
2025-04-02 12:15,18736
2025-04-02 12:30,19266
2025-04-02 12:45,19266
2025-04-02 13:00,19266
2025-04-02 13:15,19266
2025-04-02 13:30,19266
2025-04-02 13:45,19280
2025-04-02 14:00,19283
2025-04-02 14:15,19283
2025-04-02 14:30,19283
2025-04-02 14:45,19283
2025-04-02 15:00,19283
2025-04-02 15:15,19283
2025-04-02 15:30,19293
2025-04-02 15:45,19293
2025-04-02 16:00,19293
2025-04-02 16:15,19293
2025-04-02 16:30,19293
2025-04-02 16:45,19330
2025-04-02 17:00,19330
2025-04-02 17:15,19546
2025-04-02 17:30,19546
2025-04-02 17:45,19596
2025-04-02 18:00,20653
2025-04-02 18:15,20716
2025-04-02 18:30,20786
2025-04-02 18:45,20816
2025-04-02 19:00,20896
2025-04-02 19:15,20896
2025-04-02 19:30,20906
2025-04-02 19:45,20966
2025-04-02 20:00,20966
2025-04-02 20:15,21036
2025-04-02 20:30,21163
2025-04-02 20:45,21266
2025-04-02 21:00,21266
2025-04-02 21:15,21266
2025-04-02 21:30,21266
2025-04-02 21:45,21283
2025-04-02 22:00,21386
2025-04-02 22:15,21466
2025-04-02 22:30,21466
2025-04-02 22:45,21470
2025-04-02 23:00,21470
2025-04-02 23:15,21700
2025-04-02 23:30,21700
2025-04-02 23:45,21700
2025-04-03 00:00,21700
2025-04-03 00:15,21700
2025-04-03 00:30,21700
2025-04-03 00:45,21700
2025-04-03 01:00,21700
2025-04-03 01:15,21700
2025-04-03 01:30,21700
2025-04-03 01:45,21700
2025-04-03 02:00,21700
2025-04-03 02:15,21743
2025-04-03 02:30,21743
2025-04-03 02:45,21743
2025-04-03 03:00,21743
2025-04-03 03:15,21743
2025-04-03 03:30,21743
2025-04-03 03:45,21743
2025-04-03 04:00,21743
2025-04-03 04:15,21743
2025-04-03 04:30,21743
2025-04-03 04:45,21743
2025-04-03 05:00,21743
2025-04-03 05:15,21786
2025-04-03 05:30,21793
2025-04-03 05:45,21793
2025-04-03 06:00,21793
2025-04-03 06:15,21793
2025-04-03 06:30,21793
2025-04-03 06:45,21793
2025-04-03 07:00,21793
2025-04-03 07:15,21793
2025-04-03 07:30,21793
2025-04-03 07:45,21793
2025-04-03 08:00,21793
2025-04-03 08:15,21793
2025-04-03 08:30,21793
2025-04-03 08:45,21793
2025-04-03 09:00,21793
2025-04-03 09:15,21793
2025-04-03 09:30,21966
2025-04-03 09:45,22050
2025-04-03 10:00,22100
2025-04-03 10:15,22156
2025-04-03 10:30,22460
2025-04-03 10:45,22460
2025-04-03 11:00,22546
2025-04-03 11:15,22566
2025-04-03 11:30,22606
2025-04-03 11:45,22630
2025-04-03 12:00,22630
2025-04-03 12:15,22643
2025-04-03 12:30,22683
2025-04-03 12:45,22846
2025-04-03 13:00,22956
2025-04-03 13:15,22973
2025-04-03 13:30,22990
2025-04-03 13:45,22990
2025-04-03 14:00,22990
2025-04-03 14:15,23036
2025-04-03 14:30,23073
2025-04-03 14:45,23073
2025-04-03 15:00,23093
2025-04-03 15:15,23136
2025-04-03 15:30,23136
2025-04-03 15:45,23170
2025-04-03 16:00,23170
2025-04-03 16:15,23170
2025-04-03 16:30,23186
2025-04-03 16:45,23200
2025-04-03 17:00,23200
2025-04-03 17:15,23200
2025-04-03 17:30,23200
2025-04-03 17:45,23200
2025-04-03 18:00,23200
2025-04-03 18:15,23200
2025-04-03 18:30,23343
2025-04-03 18:45,23466
2025-04-03 19:00,23466
2025-04-03 19:15,23480
2025-04-03 19:30,23503
2025-04-03 19:45,23503
2025-04-03 20:00,23503
2025-04-03 20:15,23503
2025-04-03 20:30,23526
2025-04-03 20:45,23593
2025-04-03 21:00,23593
2025-04-03 21:15,23593
2025-04-03 21:30,23593
2025-04-03 21:45,23636
2025-04-03 22:00,23636
2025-04-03 22:15,23723
2025-04-03 22:30,23833
2025-04-03 22:45,23953
2025-04-03 23:00,23953
2025-04-03 23:15,23953
2025-04-03 23:30,23953
2025-04-03 23:45,23983
2025-04-04 00:00,24020
2025-04-04 00:15,24020
2025-04-04 00:30,24020
2025-04-04 00:45,24020
2025-04-04 01:00,24020
2025-04-04 01:15,24050
2025-04-04 01:30,24050
2025-04-04 01:45,24050
2025-04-04 02:00,24050
2025-04-04 02:15,24100
2025-04-04 02:30,24100
2025-04-04 02:45,24100
2025-04-04 03:00,24100
2025-04-04 03:15,24100
2025-04-04 03:30,24100
2025-04-04 03:45,24100
2025-04-04 04:00,24100
2025-04-04 04:15,24100
2025-04-04 04:30,24236
2025-04-04 04:45,24340
2025-04-04 05:00,24340
2025-04-04 05:15,24340
2025-04-04 05:30,24340
2025-04-04 05:45,24340
2025-04-04 06:00,24340
2025-04-04 06:15,24340
2025-04-04 06:30,24340
2025-04-04 06:45,24340
2025-04-04 07:00,24340
2025-04-04 07:15,24340
2025-04-04 07:30,24340
2025-04-04 07:45,24340
2025-04-04 08:00,24340
2025-04-04 08:15,24560
2025-04-04 08:30,24780
2025-04-04 08:45,24990
2025-04-04 09:00,24990
2025-04-04 09:15,24990
2025-04-04 09:30,24990
2025-04-04 09:45,24990
2025-04-04 10:00,25273
2025-04-04 10:15,25373
2025-04-04 10:30,25373
2025-04-04 10:45,25526
2025-04-04 11:00,25610
2025-04-04 11:15,25620
2025-04-04 11:30,25633
2025-04-04 11:45,25636
2025-04-04 12:00,25670
2025-04-04 12:15,25683
2025-04-04 12:30,25683
2025-04-04 12:45,25683
2025-04-04 13:00,25756
2025-04-04 13:15,25756
2025-04-04 13:30,25756
2025-04-04 13:45,25756
2025-04-04 14:00,25756
2025-04-04 14:15,25756
2025-04-04 14:30,25756
2025-04-04 14:45,25756
2025-04-04 15:00,25756
2025-04-04 15:15,25756
2025-04-04 15:30,25756
2025-04-04 15:45,25756
2025-04-04 16:00,25756
2025-04-04 16:15,25756
2025-04-04 16:30,25756
2025-04-04 16:45,25756
2025-04-04 17:00,25756
2025-04-04 17:15,25756
2025-04-04 17:30,25756
2025-04-04 17:45,25776
2025-04-04 18:00,25776
2025-04-04 18:15,25920
2025-04-04 18:30,25920
2025-04-04 18:45,25920
2025-04-04 19:00,25920
2025-04-04 19:15,25920
2025-04-04 19:30,25920
2025-04-04 19:45,25920
2025-04-04 20:00,25920
2025-04-04 20:15,25920
2025-04-04 20:30,25920
2025-04-04 20:45,25920
2025-04-04 21:00,25920
2025-04-04 21:15,25920
2025-04-04 21:30,25920
2025-04-04 21:45,25920
2025-04-04 22:00,25920
2025-04-04 22:15,25920
2025-04-04 22:30,25920
2025-04-04 22:45,25946
2025-04-04 23:00,25963
2025-04-04 23:15,25963
2025-04-04 23:30,26016
2025-04-04 23:45,26573
2025-04-05 00:00,26696
2025-04-05 00:15,26696
2025-04-05 00:30,26696
2025-04-05 00:45,26696
2025-04-05 01:00,26696
2025-04-05 01:15,26696
2025-04-05 01:30,26696
2025-04-05 01:45,26696
2025-04-05 02:00,26743
2025-04-05 02:15,26743
2025-04-05 02:30,26743
2025-04-05 02:45,26743
2025-04-05 03:00,26743
2025-04-05 03:15,26743
2025-04-05 03:30,26743
2025-04-05 03:45,26743
2025-04-05 04:00,26743
2025-04-05 04:15,26743
2025-04-05 04:30,26743
2025-04-05 04:45,26743
2025-04-05 05:00,26743
2025-04-05 05:15,26743
2025-04-05 05:30,26743
2025-04-05 05:45,26743
2025-04-05 06:00,26743
2025-04-05 06:15,26743
2025-04-05 06:30,26743
2025-04-05 06:45,26743
2025-04-05 07:00,26743
2025-04-05 07:15,26743
2025-04-05 07:30,26743
2025-04-05 07:45,26743
2025-04-05 08:00,26743
2025-04-05 08:15,26820
2025-04-05 08:30,26820
2025-04-05 08:45,26820
2025-04-05 09:00,26820
2025-04-05 09:15,26820
2025-04-05 09:30,26820
2025-04-05 09:45,26820
2025-04-05 10:00,26820
2025-04-05 10:15,26820
2025-04-05 10:30,26820
2025-04-05 10:45,26820
2025-04-05 11:00,27483
2025-04-05 11:15,28900
2025-04-05 11:30,28926
2025-04-05 11:45,29100
2025-04-05 12:00,29140
2025-04-05 12:15,29386
2025-04-05 12:30,29386
2025-04-05 12:45,29386
2025-04-05 13:00,29596
2025-04-05 13:15,30026
2025-04-05 13:30,30026
2025-04-05 13:45,30026
2025-04-05 14:00,30076
2025-04-05 14:15,30076
2025-04-05 14:30,30076
2025-04-05 14:45,30300
2025-04-05 15:00,31146
2025-04-05 15:15,32196
2025-04-05 15:30,33773
2025-04-05 15:45,35086
2025-04-05 16:00,36346
2025-04-05 16:15,37556
2025-04-05 16:30,38840
2025-04-05 16:45,40246
2025-04-05 17:00,41546
2025-04-05 17:15,42860
2025-04-05 17:30,44046
2025-04-05 17:45,45436
2025-04-05 18:00,46690
2025-04-05 18:15,48110
2025-04-05 18:30,49553
2025-04-05 18:45,50936
2025-04-05 19:00,52256
2025-04-05 19:15,53523
2025-04-05 19:30,54910
2025-04-05 19:45,56196
2025-04-05 20:00,57470
2025-04-05 20:15,58760
2025-04-05 20:30,60043
2025-04-05 20:45,61276
2025-04-05 21:00,62556
2025-04-05 21:15,63700
2025-04-05 21:30,63700
2025-04-05 21:45,63700
2025-04-05 22:00,63736
2025-04-05 22:15,63736
2025-04-05 22:30,63806
2025-04-05 22:45,63826
2025-04-05 23:00,63836
2025-04-05 23:15,63870
2025-04-05 23:30,63963
2025-04-05 23:45,63963
2025-04-06 00:00,63963
2025-04-06 00:15,63963
2025-04-06 00:30,63963
2025-04-06 00:45,63963
2025-04-06 01:00,63963
2025-04-06 01:15,63963
2025-04-06 01:30,63963
2025-04-06 01:45,63966
2025-04-06 02:00,63966
2025-04-06 02:15,63966
2025-04-06 02:30,63966
2025-04-06 02:45,63966
