Hour Start,Electricity 1 (Dutch Users: Low Tariff),Electricity 2 (Dutch Users: Normal Tariff),Electricity 1 Returned (Dutch Users: Low Tariff),Electricity 2 Returned (Dutch Users: Normal Tariff),Gas
2024-10-06T04:00:00+02:00,0.655,0,0,0,0
2024-10-06T05:00:00+02:00,0.577,0,0,0,0
2024-10-06T06:00:00+02:00,0.522,0,0,0,0
2024-10-06T07:00:00+02:00,0.63,0,0,0,0
2024-10-06T08:00:00+02:00,0.98,0,0,0,0
2024-10-06T09:00:00+02:00,0.206,0,0.179,0,0
2024-10-06T10:00:00+02:00,0.01,0,0.98,0,0
2024-10-06T11:00:00+02:00,0.018,0,1.274,0,0.018
2024-10-06T12:00:00+02:00,0.09,0,1.534,0,0
2024-10-06T13:00:00+02:00,0.312,0,0.907,0,0
2024-10-06T14:00:00+02:00,0.133,0,1.327,0,0
2024-10-06T15:00:00+02:00,0.077,0,1.468,0,0
2024-10-06T16:00:00+02:00,0.075,0,0.895,0,0
2024-10-06T17:00:00+02:00,0.106,0,1.485,0,0.066
2024-10-06T18:00:00+02:00,1.414,0,0,0,0.003
2024-10-06T19:00:00+02:00,1.094,0,0,0,0
2024-10-06T20:00:00+02:00,0.476,0,0,0,0
2024-10-06T21:00:00+02:00,0.45,0,0,0,0
2024-10-06T22:00:00+02:00,0.307,0,0,0,0
2024-10-06T23:00:00+02:00,0.322,0,0,0,0
2024-10-07T00:00:00+02:00,0.324,0,0,0,0
2024-10-07T01:00:00+02:00,0.243,0,0,0,0
2024-10-07T02:00:00+02:00,0.368,0,0,0,0
2024-10-07T03:00:00+02:00,0.539,0,0,0,0
2024-10-07T04:00:00+02:00,0.562,0,0,0,0
2024-10-07T05:00:00+02:00,0.576,0,0,0,0
2024-10-07T06:00:00+02:00,0.505,0,0,0,0
2024-10-07T07:00:00+02:00,0.004,0.514,0,0,0
2024-10-07T08:00:00+02:00,0,0.316,0,0.019,0
2024-10-07T09:00:00+02:00,0,0.368,0,0.086,0
2024-10-07T10:00:00+02:00,0,0.013,0,1.046,0
2024-10-07T11:00:00+02:00,0,0.005,0,1.506,0.002
2024-10-07T12:00:00+02:00,0,0.056,0,1.865,0
2024-10-07T13:00:00+02:00,0,0.004,0,2.112,0
2024-10-07T14:00:00+02:00,0,0.002,0,1.879,0
2024-10-07T15:00:00+02:00,0,0.069,0,1.411,0
2024-10-07T16:00:00+02:00,0,0.082,0,1.053,0
2024-10-07T17:00:00+02:00,0,0.157,0,0.626,0.155
2024-10-07T18:00:00+02:00,0,2.088,0,0.009,0
2024-10-07T19:00:00+02:00,0,1.759,0,0,0
2024-10-07T20:00:00+02:00,0,0.47,0,0,0
2024-10-07T21:00:00+02:00,0,0.56,0,0,0
2024-10-07T22:00:00+02:00,0,0.328,0,0,0
2024-10-07T23:00:00+02:00,0.248,0.002,0,0,0
2024-10-08T00:00:00+02:00,0.239,0,0,0,0
2024-10-08T01:00:00+02:00,0.343,0,0,0,0
2024-10-08T02:00:00+02:00,0.285,0,0,0,0
2024-10-08T03:00:00+02:00,0.24,0,0,0,0
2024-10-08T04:00:00+02:00,0.238,0,0,0,0
2024-10-08T05:00:00+02:00,0.386,0,0,0,0
2024-10-08T06:00:00+02:00,0.612,0,0,0,0
2024-10-08T07:00:00+02:00,0.003,0.814,0,0,0
2024-10-08T08:00:00+02:00,0,0.853,0,0,0
2024-10-08T09:00:00+02:00,0,0.142,0,0.052,0
2024-10-08T10:00:00+02:00,0,0.023,0,0.53,0
2024-10-08T11:00:00+02:00,0,0.011,0,1.084,0
2024-10-08T12:00:00+02:00,0,0.096,0,0.741,0
2024-10-08T13:00:00+02:00,0,0.041,0,1.19,0
2024-10-08T14:00:00+02:00,0,0.384,0,1.181,0
2024-10-08T15:00:00+02:00,0,0.271,0,0.693,0
2024-10-08T16:00:00+02:00,0,0.006,0,0.457,0
2024-10-08T17:00:00+02:00,0,0.303,0,0.053,0.108
2024-10-08T18:00:00+02:00,0,0.262,0,0,0
2024-10-08T19:00:00+02:00,0,2.998,0,0,0
2024-10-08T20:00:00+02:00,0,1.399,0,0,0
2024-10-08T21:00:00+02:00,0,0.405,0,0,0
2024-10-08T22:00:00+02:00,0,0.285,0,0,0
2024-10-08T23:00:00+02:00,0.246,0.002,0,0,0
2024-10-09T00:00:00+02:00,0.241,0,0,0,0
2024-10-09T01:00:00+02:00,0.259,0,0,0,0
2024-10-09T02:00:00+02:00,0.437,0,0,0,0
2024-10-09T03:00:00+02:00,0.245,0,0,0,0
2024-10-09T04:00:00+02:00,0.283,0,0,0,0
2024-10-09T05:00:00+02:00,0.506,0,0,0,0
2024-10-09T06:00:00+02:00,0.543,0,0,0,0
2024-10-09T07:00:00+02:00,0.004,0.823,0,0,0
2024-10-09T08:00:00+02:00,0,0.467,0,0.002,0
2024-10-09T09:00:00+02:00,0,0.223,0,0.103,0
2024-10-09T10:00:00+02:00,0,0.063,0,0.621,0
2024-10-09T11:00:00+02:00,0,0.01,0,1.163,0
2024-10-09T12:00:00+02:00,0,0.157,0,0.866,0.028
2024-10-09T13:00:00+02:00,0,0.019,0,0.706,0
2024-10-09T14:00:00+02:00,0,0.028,0,0.245,0
2024-10-09T15:00:00+02:00,0,0.097,0,0.246,0
2024-10-09T16:00:00+02:00,0,0.181,0,0.054,0
2024-10-09T17:00:00+02:00,0,0.987,0,0,0.12
2024-10-09T18:00:00+02:00,0,0.979,0,0,0
2024-10-09T19:00:00+02:00,0,1.464,0,0,0
2024-10-09T20:00:00+02:00,0,1.514,0,0,0
2024-10-09T21:00:00+02:00,0,1.059,0,0,0
2024-10-09T22:00:00+02:00,0,0.266,0,0,0
2024-10-09T23:00:00+02:00,0.215,0.002,0,0,0
2024-10-10T00:00:00+02:00,0.202,0,0,0,0
2024-10-10T01:00:00+02:00,0.2,0,0,0,0
2024-10-10T02:00:00+02:00,0.2,0,0,0,0
2024-10-10T03:00:00+02:00,0.199,0,0,0,0
2024-10-10T04:00:00+02:00,0.328,0,0,0,0
2024-10-10T05:00:00+02:00,0.267,0,0,0,0
2024-10-10T06:00:00+02:00,0.24,0,0,0,0
2024-10-10T07:00:00+02:00,0.001,0.53,0,0,0
2024-10-10T08:00:00+02:00,0,0.781,0,0,0
2024-10-10T09:00:00+02:00,0,0.721,0,0,0
2024-10-10T10:00:00+02:00,0,0.857,0,0.108,0
2024-10-10T11:00:00+02:00,0,0.012,0,0.599,0
2024-10-10T12:00:00+02:00,0,0.603,0,0.668,0
2024-10-10T13:00:00+02:00,0,0.026,0,1.023,0
2024-10-10T14:00:00+02:00,0,0.109,0,0.705,0.016
2024-10-10T15:00:00+02:00,0,0.816,0,0.505,0.063
2024-10-10T16:00:00+02:00,0,0.192,0,0.304,0
2024-10-10T17:00:00+02:00,0,0.653,0,0.32,0
2024-10-10T18:00:00+02:00,0,0.695,0,0,0
2024-10-10T19:00:00+02:00,0,0.568,0,0,0
2024-10-10T20:00:00+02:00,0,0.665,0,0,0
2024-10-10T21:00:00+02:00,0,0.934,0,0,0
2024-10-10T22:00:00+02:00,0,1.378,0,0,0
2024-10-10T23:00:00+02:00,0.946,0.008,0,0,0
2024-10-11T00:00:00+02:00,0.852,0,0,0,0
2024-10-11T01:00:00+02:00,0.953,0,0,0,0
2024-10-11T02:00:00+02:00,1.025,0,0,0,0
2024-10-11T03:00:00+02:00,1.059,0,0,0,0
2024-10-11T04:00:00+02:00,0.955,0,0,0,0
2024-10-11T05:00:00+02:00,0.96,0,0,0,0
2024-10-11T06:00:00+02:00,0.994,0,0,0,0
2024-10-11T07:00:00+02:00,0.005,1.212,0,0,0
2024-10-11T08:00:00+02:00,0,1.477,0,0,0
2024-10-11T09:00:00+02:00,0,1.411,0,0,0
2024-10-11T10:00:00+02:00,0,0.188,0,0.131,0
2024-10-11T11:00:00+02:00,0,0.006,0,0.938,0
2024-10-11T12:00:00+02:00,0,0.053,0,1.861,0.018
2024-10-11T13:00:00+02:00,0,0.008,0,1.952,0
2024-10-11T14:00:00+02:00,0,0.01,0,1.381,0
2024-10-11T15:00:00+02:00,0,0.004,0,2.153,0
2024-10-11T16:00:00+02:00,0,0,0,2.482,0
2024-10-11T17:00:00+02:00,0,0.007,0,1.467,0.081
2024-10-11T18:00:00+02:00,0,1.338,0,0.014,0
2024-10-11T19:00:00+02:00,0,0.829,0,0,0
2024-10-11T20:00:00+02:00,0,0.461,0,0,0
2024-10-11T21:00:00+02:00,0,0.406,0,0,0
2024-10-11T22:00:00+02:00,0,0.292,0,0,0
2024-10-11T23:00:00+02:00,0.466,0.001,0,0,0
2024-10-12T00:00:00+02:00,0.663,0,0,0,0
2024-10-12T01:00:00+02:00,0.778,0,0,0,0
2024-10-12T02:00:00+02:00,0.939,0,0,0,0
2024-10-12T03:00:00+02:00,1.103,0,0,0,0
2024-10-12T04:00:00+02:00,0.98,0,0,0,0
2024-10-12T05:00:00+02:00,0.57,0,0,0,0
2024-10-12T06:00:00+02:00,0.401,0,0,0,0
2024-10-12T07:00:00+02:00,0.455,0,0,0,0
2024-10-12T08:00:00+02:00,2.553,0,0,0,0.041
2024-10-12T09:00:00+02:00,1.052,0,0.016,0,0
2024-10-12T10:00:00+02:00,0.13,0,0.391,0,0
2024-10-12T11:00:00+02:00,0.021,0,0.483,0,0
2024-10-12T12:00:00+02:00,0.612,0,0.051,0,0
2024-10-12T13:00:00+02:00,0.322,0,0.536,0,0
2024-10-12T14:00:00+02:00,0.017,0,0.439,0,0
2024-10-12T15:00:00+02:00,0.081,0,0.977,0,0
2024-10-12T16:00:00+02:00,0.037,0,0.114,0,0
2024-10-12T17:00:00+02:00,1.46,0,0,0,0
2024-10-12T18:00:00+02:00,0.377,0,0,0,0
2024-10-12T19:00:00+02:00,0.433,0,0,0,0
2024-10-12T20:00:00+02:00,0.537,0,0,0,0
2024-10-12T21:00:00+02:00,0.46,0,0,0,0
2024-10-12T22:00:00+02:00,0.282,0,0,0,0
2024-10-12T23:00:00+02:00,0.265,0,0,0,0
2024-10-13T00:00:00+02:00,0.529,0,0,0,0
2024-10-13T01:00:00+02:00,0.569,0,0,0,0
2024-10-13T02:00:00+02:00,0.623,0,0,0,0
2024-10-13T03:00:00+02:00,0.717,0,0,0,0
2024-10-13T04:00:00+02:00,0.855,0,0,0,0
2024-10-13T05:00:00+02:00,0.981,0,0,0,0
2024-10-13T06:00:00+02:00,0.869,0,0,0,0
2024-10-13T07:00:00+02:00,0.634,0,0,0,0
2024-10-13T08:00:00+02:00,0.414,0,0,0,0
2024-10-13T09:00:00+02:00,0.047,0,0.303,0,0
2024-10-13T10:00:00+02:00,0.057,0,0.558,0,0
2024-10-13T11:00:00+02:00,0.079,0,0.393,0,0
2024-10-13T12:00:00+02:00,0.26,0,0.861,0,0
2024-10-13T13:00:00+02:00,0.01,0,1.413,0,0
2024-10-13T14:00:00+02:00,0.07,0,1.425,0,0
2024-10-13T15:00:00+02:00,0.111,0,0.79,0,0
2024-10-13T16:00:00+02:00,0.034,0,0.508,0,0
2024-10-13T17:00:00+02:00,0.964,0,0.018,0,0.052
2024-10-13T18:00:00+02:00,1.424,0,0,0,0
2024-10-13T19:00:00+02:00,0.937,0,0,0,0
2024-10-13T20:00:00+02:00,0.409,0,0,0,0
2024-10-13T21:00:00+02:00,0.415,0,0,0,0
2024-10-13T22:00:00+02:00,0.43,0,0,0,0
2024-10-13T23:00:00+02:00,0.611,0,0,0,0
2024-10-14T00:00:00+02:00,0.683,0,0,0,0
2024-10-14T01:00:00+02:00,0.766,0,0,0,0
2024-10-14T02:00:00+02:00,0.878,0,0,0,0
2024-10-14T03:00:00+02:00,1.05,0,0,0,0
2024-10-14T04:00:00+02:00,1.291,0,0,0,0
2024-10-14T05:00:00+02:00,0.998,0,0,0,0
2024-10-14T06:00:00+02:00,0.817,0,0,0,0
2024-10-14T07:00:00+02:00,0.003,0.458,0,0,0
2024-10-14T08:00:00+02:00,0,0.285,0,0,0
2024-10-14T09:00:00+02:00,0,0.798,0,0,0
2024-10-14T10:00:00+02:00,0,0.379,0,0.099,0
2024-10-14T11:00:00+02:00,0,0.144,0,0.038,0
2024-10-14T12:00:00+02:00,0,0.081,0,0.119,0
2024-10-14T13:00:00+02:00,0,0.319,0,0.143,0.123
2024-10-14T14:00:00+02:00,0,0.168,0,0.872,0.009
2024-10-14T15:00:00+02:00,0,0,0,2.085,0
2024-10-14T16:00:00+02:00,0,0.052,0,2.042,0
2024-10-14T17:00:00+02:00,0,0.06,0,1.142,0.061
2024-10-14T18:00:00+02:00,0,0.736,0,0,0
2024-10-14T19:00:00+02:00,0,1.461,0,0,0
2024-10-14T20:00:00+02:00,0,1.475,0,0,0
2024-10-14T21:00:00+02:00,0,0.848,0,0,0
2024-10-14T22:00:00+02:00,0,0.812,0,0,0
2024-10-14T23:00:00+02:00,0.895,0.003,0,0,0
2024-10-15T00:00:00+02:00,1.087,0,0,0,0
2024-10-15T01:00:00+02:00,1.239,0,0,0,0
2024-10-15T02:00:00+02:00,0.99,0,0,0,0
2024-10-15T03:00:00+02:00,0.578,0,0,0,0
2024-10-15T04:00:00+02:00,0.202,0,0,0,0
2024-10-15T05:00:00+02:00,0.373,0,0,0,0
2024-10-15T06:00:00+02:00,0.996,0,0,0,0
2024-10-15T07:00:00+02:00,0.004,1.217,0,0,0
2024-10-15T08:00:00+02:00,0,1.189,0,0,0
2024-10-15T09:00:00+02:00,0,0.694,0,0.017,0
2024-10-15T10:00:00+02:00,0,0.059,0,0.676,0
2024-10-15T11:00:00+02:00,0,0.012,0,1.21,0
2024-10-15T12:00:00+02:00,0,0.059,0,1.477,0
2024-10-15T13:00:00+02:00,0,0.022,0,1.42,0
2024-10-15T14:00:00+02:00,0,0.004,0,1.803,0
2024-10-15T15:00:00+02:00,0,0,0,2.422,0
2024-10-15T16:00:00+02:00,0,0.001,0,2.054,0
2024-10-15T17:00:00+02:00,0,0.163,0,0.688,0.167
2024-10-15T18:00:00+02:00,0,0.41,0,0,0
2024-10-15T19:00:00+02:00,0,1.377,0,0,0
2024-10-15T20:00:00+02:00,0,1.624,0,0,0
2024-10-15T21:00:00+02:00,0,1.178,0,0,0
2024-10-15T22:00:00+02:00,0,0.705,0,0,0
2024-10-15T23:00:00+02:00,0.626,0.005,0,0,0
2024-10-16T00:00:00+02:00,0.561,0,0,0,0
2024-10-16T01:00:00+02:00,0.539,0,0,0,0
2024-10-16T02:00:00+02:00,0.556,0,0,0,0
2024-10-16T03:00:00+02:00,0.609,0,0,0,0
2024-10-16T04:00:00+02:00,0.639,0,0,0,0
2024-10-16T05:00:00+02:00,0.68,0,0,0,0
2024-10-16T06:00:00+02:00,0.848,0,0,0,0
2024-10-16T07:00:00+02:00,0.005,1.03,0,0,0
2024-10-16T08:00:00+02:00,0,1.376,0,0,0
2024-10-16T09:00:00+02:00,0,0.842,0,0,0
2024-10-16T10:00:00+02:00,0,0.387,0,0,0
2024-10-16T11:00:00+02:00,0,0.041,0,0.274,0
2024-10-16T12:00:00+02:00,0,0.053,0,0.91,0.01
2024-10-16T13:00:00+02:00,0,0.006,0,1.214,0
2024-10-16T14:00:00+02:00,0,0.008,0,1.01,0
2024-10-16T15:00:00+02:00,0,0.005,0,1.053,0
2024-10-16T16:00:00+02:00,0,0.039,0,0.514,0
2024-10-16T17:00:00+02:00,0,0.407,0,0.022,0.136
2024-10-16T18:00:00+02:00,0,0.653,0,0,0
2024-10-16T19:00:00+02:00,0,1.341,0,0,0
2024-10-16T20:00:00+02:00,0,1.802,0,0,0
2024-10-16T21:00:00+02:00,0,1.189,0,0,0
2024-10-16T22:00:00+02:00,0,0.256,0,0,0
2024-10-16T23:00:00+02:00,0.221,0.001,0,0,0
2024-10-17T00:00:00+02:00,0.216,0,0,0,0
2024-10-17T01:00:00+02:00,0.409,0,0,0,0
2024-10-17T02:00:00+02:00,0.603,0,0,0,0
2024-10-17T03:00:00+02:00,0.691,0,0,0,0
2024-10-17T04:00:00+02:00,0.701,0,0,0,0
2024-10-17T05:00:00+02:00,0.623,0,0,0,0
2024-10-17T06:00:00+02:00,0.72,0,0,0,0
2024-10-17T07:00:00+02:00,0.002,0.429,0,0,0
2024-10-17T08:00:00+02:00,0,1.189,0,0,0
2024-10-17T09:00:00+02:00,0,0.851,0,0,0
2024-10-17T10:00:00+02:00,0,1.838,0,0,0
2024-10-17T11:00:00+02:00,0,0.582,0,0,0
2024-10-17T12:00:00+02:00,0,0.249,0,0.217,0
2024-10-17T13:00:00+02:00,0,0.013,0,0.625,0
2024-10-17T14:00:00+02:00,0,0.072,0,0.217,0
2024-10-17T15:00:00+02:00,0,0.008,0,0.554,0
2024-10-17T16:00:00+02:00,0,0.034,0,0.204,0
2024-10-17T17:00:00+02:00,0,1.112,0,0,0.097
2024-10-17T18:00:00+02:00,0,0.561,0,0,0
2024-10-17T19:00:00+02:00,0,0.492,0,0,0
2024-10-17T20:00:00+02:00,0,0.521,0,0,0
2024-10-17T21:00:00+02:00,0,0.426,0,0,0
2024-10-17T22:00:00+02:00,0,0.305,0,0,0
2024-10-17T23:00:00+02:00,0.22,0.002,0,0,0
2024-10-18T00:00:00+02:00,1.255,0,0,0,0
2024-10-18T01:00:00+02:00,0.766,0,0,0,0
2024-10-18T02:00:00+02:00,0.229,0,0,0,0
2024-10-18T03:00:00+02:00,0.301,0,0,0,0
2024-10-18T04:00:00+02:00,0.569,0,0,0,0
2024-10-18T05:00:00+02:00,0.657,0,0,0,0
2024-10-18T06:00:00+02:00,0.601,0,0,0,0
2024-10-18T07:00:00+02:00,0.005,0.79,0,0,0
2024-10-18T08:00:00+02:00,0,0.472,0,0,0
2024-10-18T09:00:00+02:00,0,0.886,0,0,0
2024-10-18T10:00:00+02:00,0,0.595,0,0,0
2024-10-18T11:00:00+02:00,0,0.106,0,0.244,0
2024-10-18T12:00:00+02:00,0,0.232,0,0.087,0.016
2024-10-18T13:00:00+02:00,0,0.08,0,0.456,0
2024-10-18T14:00:00+02:00,0,0.093,0,0.465,0
2024-10-18T15:00:00+02:00,0,0.129,0,0.112,0.075
2024-10-18T16:00:00+02:00,0,0.938,0,0.03,0
2024-10-18T17:00:00+02:00,0,0.487,0,0.008,0
2024-10-18T18:00:00+02:00,0,1.587,0,0,0
2024-10-18T19:00:00+02:00,0,1.017,0,0,0
2024-10-18T20:00:00+02:00,0,0.433,0,0,0
2024-10-18T21:00:00+02:00,0,0.296,0,0,0
2024-10-18T22:00:00+02:00,0,0.226,0,0,0
2024-10-18T23:00:00+02:00,0.215,0.001,0,0,0
2024-10-19T00:00:00+02:00,0.231,0,0,0,0
2024-10-19T01:00:00+02:00,0.233,0,0,0,0
2024-10-19T02:00:00+02:00,0.237,0,0,0,0
2024-10-19T03:00:00+02:00,0.216,0,0,0,0
2024-10-19T04:00:00+02:00,0.259,0,0,0,0
2024-10-19T05:00:00+02:00,0.628,0,0,0,0
2024-10-19T06:00:00+02:00,0.637,0,0,0,0
2024-10-19T07:00:00+02:00,0.891,0,0,0,0
2024-10-19T08:00:00+02:00,0.725,0,0,0,0
2024-10-19T09:00:00+02:00,0.426,0,0.001,0,0
2024-10-19T10:00:00+02:00,0.074,0,0.057,0,0
2024-10-19T11:00:00+02:00,1.338,0,0,0,0
2024-10-19T12:00:00+02:00,1.094,0,0,0,0.022
2024-10-19T13:00:00+02:00,0.236,0,0.282,0,0
2024-10-19T14:00:00+02:00,0.03,0,0.201,0,0
2024-10-19T15:00:00+02:00,0.016,0,0.21,0,0
2024-10-19T16:00:00+02:00,0.123,0,0.158,0,0
2024-10-19T17:00:00+02:00,0.341,0,0.003,0,0.088
2024-10-19T18:00:00+02:00,1.079,0,0,0,0
2024-10-19T19:00:00+02:00,1.768,0,0,0,0
2024-10-19T20:00:00+02:00,0.409,0,0,0,0
2024-10-19T21:00:00+02:00,0.396,0,0,0,0
2024-10-19T22:00:00+02:00,0.268,0,0,0,0
2024-10-19T23:00:00+02:00,0.211,0,0,0,0
2024-10-20T00:00:00+02:00,0.206,0,0,0,0
2024-10-20T01:00:00+02:00,0.314,0,0,0,0
2024-10-20T02:00:00+02:00,0.608,0,0,0,0
2024-10-20T03:00:00+02:00,0.638,0,0,0,0
2024-10-20T04:00:00+02:00,0.476,0,0,0,0
2024-10-20T05:00:00+02:00,0.206,0,0,0,0
2024-10-20T06:00:00+02:00,0.291,0,0,0,0
2024-10-20T07:00:00+02:00,0.313,0,0,0,0
2024-10-20T08:00:00+02:00,0.623,0,0,0,0
2024-10-20T09:00:00+02:00,0.731,0,0,0,0
2024-10-20T10:00:00+02:00,1.925,0,0,0,0
2024-10-20T11:00:00+02:00,2.055,0,0.022,0,0.013
2024-10-20T12:00:00+02:00,0.436,0,0.51,0,0
2024-10-20T13:00:00+02:00,0.006,0,1.096,0,0
2024-10-20T14:00:00+02:00,0.003,0,1.683,0,0
2024-10-20T15:00:00+02:00,0.042,0,0.197,0,0
2024-10-20T16:00:00+02:00,0.242,0,0.006,0,0
2024-10-20T17:00:00+02:00,1.274,0,0,0,0
2024-10-20T18:00:00+02:00,0.457,0,0,0,0
2024-10-20T19:00:00+02:00,0.505,0,0,0,0
2024-10-20T20:00:00+02:00,0.431,0,0,0,0
2024-10-20T21:00:00+02:00,0.411,0,0,0,0
2024-10-20T22:00:00+02:00,0.317,0,0,0,0
2024-10-20T23:00:00+02:00,0.215,0,0,0,0
2024-10-21T00:00:00+02:00,0.215,0,0,0,0
2024-10-21T01:00:00+02:00,0.202,0,0,0,0
2024-10-21T02:00:00+02:00,0.213,0,0,0,0
2024-10-21T03:00:00+02:00,0.209,0,0,0,0
2024-10-21T04:00:00+02:00,0.355,0,0,0,0
2024-10-21T05:00:00+02:00,0.506,0,0,0,0
2024-10-21T06:00:00+02:00,0.732,0,0,0,0
2024-10-21T07:00:00+02:00,0.004,0.851,0,0,0
2024-10-21T08:00:00+02:00,0,0.831,0,0,0
2024-10-21T09:00:00+02:00,0,0.636,0,0,0
2024-10-21T10:00:00+02:00,0,1.49,0,0.003,0
2024-10-21T11:00:00+02:00,0,0.066,0,0.202,0
2024-10-21T12:00:00+02:00,0,0.111,0,0.078,0.014
2024-10-21T13:00:00+02:00,0,0.011,0,0.191,0
2024-10-21T14:00:00+02:00,0,0.011,0,0.209,0
2024-10-21T15:00:00+02:00,0,0.019,0,0.03,0
2024-10-21T16:00:00+02:00,0,0.266,0,0.001,0
2024-10-21T17:00:00+02:00,0,0.977,0,0,0.066
2024-10-21T18:00:00+02:00,0,0.808,0,0,0
2024-10-21T19:00:00+02:00,0,1.8,0,0,0
2024-10-21T20:00:00+02:00,0,0.673,0,0,0
2024-10-21T21:00:00+02:00,0,0.525,0,0,0
2024-10-21T22:00:00+02:00,0,0.388,0,0,0
2024-10-21T23:00:00+02:00,0.544,0.003,0,0,0
2024-10-22T00:00:00+02:00,0.663,0,0,0,0
2024-10-22T01:00:00+02:00,0.742,0,0,0,0
2024-10-22T02:00:00+02:00,0.763,0,0,0,0
2024-10-22T03:00:00+02:00,0.683,0,0,0,0
2024-10-22T04:00:00+02:00,0.571,0,0,0,0
2024-10-22T05:00:00+02:00,0.549,0,0,0,0
2024-10-22T06:00:00+02:00,0.609,0,0,0,0
2024-10-22T07:00:00+02:00,0.003,1.176,0,0,0
2024-10-22T08:00:00+02:00,0,1.155,0,0,0
2024-10-22T09:00:00+02:00,0,1.306,0,0,0
2024-10-22T10:00:00+02:00,0,0.286,0,0,0
2024-10-22T11:00:00+02:00,0,0.242,0,0.073,0
2024-10-22T12:00:00+02:00,0,0.069,0,0.738,0
2024-10-22T13:00:00+02:00,0,0.2,0,0.727,0
2024-10-22T14:00:00+02:00,0,0.135,0,1.311,0
2024-10-22T15:00:00+02:00,0,0,0,2.041,0
2024-10-22T16:00:00+02:00,0,0.018,0,1.458,0
2024-10-22T17:00:00+02:00,0,0.64,0,0.199,0.108
2024-10-22T18:00:00+02:00,0,1.392,0,0,0.01
2024-10-22T19:00:00+02:00,0,1.918,0,0,0
2024-10-22T20:00:00+02:00,0,1.334,0,0,0
2024-10-22T21:00:00+02:00,0,0.342,0,0,0
2024-10-22T22:00:00+02:00,0,0.244,0,0,0
2024-10-22T23:00:00+02:00,0.219,0.002,0,0,0
2024-10-23T00:00:00+02:00,0.219,0,0,0,0
2024-10-23T01:00:00+02:00,0.26,0,0,0,0
2024-10-23T02:00:00+02:00,0.537,0,0,0,0
2024-10-23T03:00:00+02:00,0.612,0,0,0,0
2024-10-23T04:00:00+02:00,0.677,0,0,0,0
2024-10-23T05:00:00+02:00,0.794,0,0,0,0
2024-10-23T06:00:00+02:00,1.046,0,0,0,0
2024-10-23T07:00:00+02:00,0.004,1.008,0,0,0
2024-10-23T08:00:00+02:00,0,0.786,0,0,0
2024-10-23T09:00:00+02:00,0,0.334,0,0,0
2024-10-23T10:00:00+02:00,0,0.027,0,0.111,0
2024-10-23T11:00:00+02:00,0,0.009,0,0.374,0
2024-10-23T12:00:00+02:00,0,0.01,0,0.406,0
2024-10-23T13:00:00+02:00,0,0.017,0,0.08,0
2024-10-23T14:00:00+02:00,0,0.187,0,0,0
2024-10-23T15:00:00+02:00,0,0.513,0,0,0
2024-10-23T16:00:00+02:00,0,0.23,0,0.744,0.002
2024-10-23T17:00:00+02:00,0,0.143,0,0.071,0.04
2024-10-23T18:00:00+02:00,0,0.618,0,0,0
2024-10-23T19:00:00+02:00,0,1.527,0,0,0
2024-10-23T20:00:00+02:00,0,1.514,0,0,0
2024-10-23T21:00:00+02:00,0,0.823,0,0,0
2024-10-23T22:00:00+02:00,0,0.708,0,0,0
2024-10-23T23:00:00+02:00,0.581,0.005,0,0,0
2024-10-24T00:00:00+02:00,0.573,0,0,0,0
2024-10-24T01:00:00+02:00,0.575,0,0,0,0
2024-10-24T02:00:00+02:00,0.594,0,0,0,0
2024-10-24T03:00:00+02:00,0.614,0,0,0,0
2024-10-24T04:00:00+02:00,0.62,0,0,0,0
2024-10-24T05:00:00+02:00,0.654,0,0,0,0
2024-10-24T06:00:00+02:00,1.05,0,0,0,0
2024-10-24T07:00:00+02:00,0.006,0.842,0,0,0
2024-10-24T08:00:00+02:00,0,0.75,0,0,0
2024-10-24T09:00:00+02:00,0,0.478,0,0,0
2024-10-24T10:00:00+02:00,0,0.099,0,0.076,0
2024-10-24T11:00:00+02:00,0,0.083,0,0.745,0
2024-10-24T12:00:00+02:00,0,0.123,0,1.047,0.015
2024-10-24T13:00:00+02:00,0,0.016,0,0.757,0
2024-10-24T14:00:00+02:00,0,0.031,0,0.298,0
2024-10-24T15:00:00+02:00,0,0.49,0,0.381,0.15
2024-10-24T16:00:00+02:00,0,0.062,0,1.259,0.017
2024-10-24T17:00:00+02:00,0,0.292,0,0.35,0
2024-10-24T18:00:00+02:00,0,0.779,0,0,0
2024-10-24T19:00:00+02:00,0,1.46,0,0,0
2024-10-24T20:00:00+02:00,0,1.6,0,0,0
2024-10-24T21:00:00+02:00,0,0.677,0,0,0
2024-10-24T22:00:00+02:00,0,0.642,0,0,0
2024-10-24T23:00:00+02:00,0.424,0.002,0,0,0
2024-10-25T00:00:00+02:00,0.253,0,0,0,0
2024-10-25T01:00:00+02:00,0.255,0,0,0,0
2024-10-25T02:00:00+02:00,0.327,0,0,0,0
2024-10-25T03:00:00+02:00,0.621,0,0,0,0
2024-10-25T04:00:00+02:00,0.729,0,0,0,0
2024-10-25T05:00:00+02:00,0.784,0,0,0,0
2024-10-25T06:00:00+02:00,0.679,0,0,0,0
2024-10-25T07:00:00+02:00,0.004,0.632,0,0,0
2024-10-25T08:00:00+02:00,0,0.319,0,0,0
2024-10-25T09:00:00+02:00,0,0.105,0,0.079,0
2024-10-25T10:00:00+02:00,0,0.033,0,0.184,0.121
2024-10-25T11:00:00+02:00,0,0.008,0,0.63,0
